continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,Prev_wage_normal,age_of_estab,Quality_Rating,yr_of_estab_str
3,1,0.0,1.0,8.40178233990491,2007,3.0,10.786139801577235,3.0,1.0,48346.05,18,2,189.0
3,1,0.0,0.0,7.639161171659173,2011,4.0,11.743866218938638,3.0,1.0,125978.46,14,1,193.0
3,2,0.0,0.0,7.860185057472165,1974,4.0,11.958516133144462,3.0,1.0,156141.22,51,1,156.0
3,1,1.0,0.0,7.8328075165248645,1993,2.0,10.551094856016036,3.0,1.0,38219.26,32,3,175.0
3,1,1.0,0.0,7.835579246669965,2008,3.0,10.648371266738591,3.0,0.0,42123.93,17,3,190.0
3,1,0.0,0.0,6.35088571671474,2015,4.0,11.456439131116275,3.0,1.0,94507.94,10,1,197.0
3,1,0.0,0.0,6.336825731146441,2014,4.0,11.617087893207861,3.0,1.0,110978.07,11,1,196.0
3,3,1.0,0.0,6.040254711277414,2007,2.0,10.938264184110963,3.0,1.0,56289.55,18,3,189.0
5,2,0.0,0.0,8.502688505213357,2006,2.0,11.369612214157364,3.0,1.0,86648.26,19,1,188.0
5,1,1.0,0.0,7.562681246721884,1979,4.0,9.813166705286015,3.0,1.0,18272.76,46,3,161.0
3,2,0.0,0.0,6.536691597591305,1904,2.0,11.788314005666612,3.0,1.0,131704.23,121,1,86.0
3,1,1.0,0.0,10.3538622893929,2005,3.0,11.73465553779422,3.0,0.0,124823.44,20,3,187.0
3,0,1.0,0.0,8.376781037699493,1998,1.0,10.72228760905247,3.0,1.0,45355.54,27,3,180.0
1,1,0.0,1.0,8.00603417874901,2006,3.0,12.05817981942862,3.0,1.0,172504.71,19,2,188.0
3,0,0.0,0.0,7.288244401020124,1999,3.0,10.98461757977579,3.0,0.0,58960.18,26,1,181.0
3,3,1.0,0.0,6.480044561926653,1989,2.0,9.609161457365543,3.0,1.0,14900.67,36,3,171.0
0,2,0.0,0.0,7.033506484287697,2009,1.0,11.201543966554915,3.0,1.0,73243.44,16,1,191.0
3,1,0.0,0.0,8.115819701211327,1983,2.0,6.425464632556923,0.0,1.0,1284124.608,42,1,165.0
5,0,0.0,0.0,8.58223158759546,1990,2.0,10.650630609716117,3.0,1.0,42219.21,35,1,172.0
5,1,1.0,0.0,8.201385955238608,2007,4.0,10.936186508779905,3.0,1.0,56172.72,18,3,189.0
5,2,1.0,0.0,7.622663951323595,1975,4.0,10.860280291740098,3.0,1.0,52066.67,50,3,157.0
1,2,1.0,0.0,7.990238185720363,2012,1.0,11.21308673217608,3.0,1.0,74093.77,13,3,194.0
3,2,1.0,0.0,8.262558973010657,1981,2.0,11.212569685975192,3.0,1.0,74055.47,44,3,163.0
3,0,1.0,0.0,8.457867725331422,1971,3.0,10.998435301640047,3.0,1.0,59780.53,54,3,153.0
1,0,1.0,0.0,7.978310969867722,2004,4.0,10.851283928189503,3.0,1.0,51600.36,21,3,186.0
3,2,0.0,1.0,5.846438775057725,2005,2.0,11.69096260675176,3.0,1.0,119486.97,20,2,187.0
5,1,1.0,0.0,8.442469645220301,1985,4.0,10.40068827748578,3.0,1.0,32882.25,40,3,167.0
1,1,1.0,0.0,7.827240901752812,1907,3.0,5.64254126695642,0.0,1.0,586932.112,118,3,89.0
3,0,0.0,0.0,7.84971375760487,1885,1.0,12.149140059130465,3.0,1.0,188931.55,140,1,67.0
3,1,0.0,0.0,6.634633357861686,1902,2.0,10.158913184891057,3.0,1.0,25820.22,123,1,84.0
5,2,0.0,0.0,9.52083524249312,2000,3.0,9.786133174992727,3.0,1.0,17785.4,25,1,182.0
3,1,0.0,0.0,8.344029572407049,1948,2.0,10.667278640872201,3.0,1.0,42927.96,77,1,130.0
5,2,1.0,0.0,6.90875477931522,1953,3.0,10.828466829447429,3.0,1.0,50436.32,72,3,135.0
0,1,0.0,0.0,6.467698726104354,2010,2.0,11.03422621818925,3.0,1.0,61958.88,15,1,192.0
1,1,0.0,0.0,8.262558973010657,1987,4.0,11.246294260046383,3.0,1.0,76595.55,38,1,169.0
3,2,1.0,0.0,9.043340831280013,2005,2.0,10.123659091794485,3.0,1.0,24925.81,20,3,187.0
3,2,0.0,0.0,8.13622555490846,2005,2.0,10.544104094566528,3.0,1.0,37953.01,20,1,187.0
3,1,0.0,1.0,5.480638923341991,1997,3.0,11.381617655494184,3.0,1.0,87694.78,28,2,179.0
3,1,1.0,0.0,8.168486417126681,2010,4.0,10.527056065063825,3.0,1.0,37311.47,15,3,192.0
3,1,1.0,0.0,8.04237800517328,2009,1.0,10.875381378255792,3.0,0.0,52858.9,16,3,191.0
3,3,1.0,0.0,8.392083380373393,2008,2.0,11.459634492341005,3.0,1.0,94810.41,17,3,190.0
0,3,1.0,0.0,8.38206051742474,1994,2.0,11.168804813652775,3.0,1.0,70884.34,31,3,176.0
1,2,0.0,0.0,7.4949862339505335,1983,3.0,11.654962209324683,3.0,0.0,115261.9,42,1,165.0
3,1,0.0,0.0,7.55171221535131,1994,3.0,11.99074019547896,3.0,1.0,161254.67,31,1,176.0
3,1,1.0,0.0,7.920446505142607,1995,3.0,10.850495056722323,3.0,1.0,51559.67,30,3,177.0
3,0,1.0,0.0,4.343805421853684,1998,4.0,11.171163623021295,3.0,1.0,71051.74,27,3,180.0
3,2,1.0,0.0,5.82600010738045,1999,3.0,11.125369575143111,3.0,1.0,67871.37,26,3,181.0
1,0,0.0,0.0,6.779921907472252,1940,1.0,11.686731030087916,3.0,1.0,118982.42,85,1,122.0
3,0,0.0,1.0,8.519390774959724,2014,1.0,11.44927955866681,3.0,1.0,93833.72,11,2,196.0
3,2,1.0,0.0,6.364750756851911,1989,2.0,11.149232379962225,3.0,1.0,69510.45,36,3,171.0
3,1,1.0,0.0,5.529429087511423,1997,2.0,11.33175077027845,3.0,1.0,83428.96,28,3,179.0
3,0,0.0,0.0,7.99260665240021,2011,2.0,10.508418630716138,3.0,1.0,36622.52,14,1,193.0
3,0,0.0,0.0,7.550661243105336,1997,1.0,11.457255660248798,3.0,1.0,94585.14,28,1,179.0
3,3,1.0,1.0,7.427144133408616,1998,3.0,11.519434932341467,3.0,1.0,100653.07,27,4,180.0
3,0,1.0,0.0,5.3981627015177525,2001,1.0,12.006452303808905,3.0,1.0,163808.33,24,3,183.0
5,1,1.0,0.0,8.404472321352118,2012,3.0,10.933520098653489,3.0,1.0,56023.14,13,3,194.0
3,0,0.0,0.0,7.824445930877619,1960,1.0,11.592555071944805,3.0,1.0,108288.59,65,1,142.0
3,1,1.0,1.0,7.57353126274595,1984,3.0,11.126253209801794,3.0,1.0,67931.37,41,4,166.0
3,1,1.0,0.0,7.706612913964197,2001,2.0,11.837637246308237,3.0,1.0,138363.18,24,3,183.0
3,1,1.0,0.0,6.805722553416985,2011,4.0,11.21176564095885,3.0,1.0,73995.95,14,3,193.0
3,1,1.0,0.0,5.857933154483459,1875,4.0,11.10013584801882,3.0,1.0,66180.15,150,3,57.0
3,1,1.0,0.0,6.960347729101308,1927,3.0,11.418928142990806,3.0,1.0,91028.52,98,3,109.0
3,0,1.0,0.0,8.327242607457793,1973,2.0,10.675372666845284,3.0,1.0,43276.83,52,3,155.0
5,2,0.0,0.0,6.980075940561763,2000,0.0,11.857027662126926,3.0,0.0,141072.28,25,1,182.0
3,1,1.0,1.0,7.628031126930335,2012,3.0,11.31118497525999,3.0,1.0,81730.7,13,4,194.0
3,2,1.0,0.0,11.81501327472961,1939,2.0,9.998534970548869,3.0,1.0,21994.22,86,3,121.0
3,2,0.0,1.0,8.235095497258357,1999,3.0,10.895053831825509,3.0,1.0,53909.06,26,2,181.0
3,2,0.0,0.0,6.152732694704104,1984,1.0,4.8989585768716335,0.0,1.0,279032.0,41,1,166.0
3,0,0.0,0.0,7.518064181233078,1996,2.0,5.6575343268238125,0.0,1.0,595798.32,29,1,178.0
1,0,1.0,0.0,8.08487062913819,1953,2.0,11.939222800872978,3.0,1.0,153157.61,72,3,135.0
5,3,0.0,0.0,8.264363329731667,1873,4.0,9.873595194671092,3.0,1.0,19411.0,152,1,55.0
3,1,0.0,0.0,8.265907334155747,2001,4.0,11.418777409637602,3.0,1.0,91014.8,24,1,183.0
3,0,1.0,0.0,6.618738983517219,1939,4.0,10.506048428205009,3.0,1.0,36535.82,86,3,121.0
3,2,0.0,0.0,8.127699852817772,2007,4.0,11.528931187254573,3.0,0.0,101613.45,18,1,189.0
3,2,1.0,0.0,8.29853954537488,1995,2.0,11.474642016447195,3.0,1.0,96244.01,30,3,177.0
1,0,0.0,0.0,8.493105395887147,2011,4.0,10.862986613368296,3.0,1.0,52207.77,14,1,193.0
5,1,0.0,1.0,7.681560362559537,1970,4.0,10.814432018565363,3.0,1.0,49733.4,55,2,152.0
3,2,1.0,0.0,7.242082359256962,1934,2.0,11.014381116660353,3.0,1.0,60741.42,91,3,116.0
0,2,1.0,0.0,6.841615476477592,1838,4.0,10.880406859160082,3.0,1.0,53125.21,187,3,21.0
3,2,0.0,1.0,7.7475968386928855,2006,4.0,11.077945754643684,3.0,1.0,64727.78,19,2,188.0
3,3,1.0,0.0,7.578145472419466,1966,2.0,5.745494632863176,0.0,1.0,650578.864,59,3,148.0
3,0,1.0,0.0,7.768533300926033,2001,2.0,9.701610629874367,3.0,1.0,16343.91,24,3,183.0
3,3,1.0,0.0,7.321188556739478,1984,2.0,10.4617435592451,3.0,1.0,34952.44,41,3,166.0
3,1,0.0,0.0,7.469654172932128,1960,2.0,11.265858389616215,3.0,1.0,78108.83,65,1,142.0
3,2,0.0,0.0,8.60922527686273,2002,2.0,10.741349606822455,3.0,0.0,46228.4,23,1,184.0
3,2,0.0,0.0,8.122074375362217,1979,2.0,11.352777721986385,3.0,1.0,85201.79,46,1,161.0
3,1,0.0,0.0,7.655864017616056,1998,3.0,4.767714115173372,0.0,1.0,244712.0,27,1,180.0
1,2,0.0,0.0,8.426611813185,1904,4.0,10.915600151462176,3.0,1.0,55028.15,121,1,86.0
5,0,1.0,0.0,6.666956792429207,1997,2.0,10.394369211018196,3.0,1.0,32675.12,28,3,179.0
3,0,1.0,0.0,8.043984431221553,2006,3.0,11.621780497684805,3.0,1.0,111500.07,19,3,188.0
3,2,1.0,0.0,12.813964179630487,2010,4.0,11.065331101999222,3.0,1.0,63916.39,15,3,192.0
1,2,0.0,0.0,8.39049553837028,1993,2.0,2.142252008090511,0.0,1.0,17718.688,32,1,175.0
3,2,1.0,0.0,6.715383386334681,2010,3.0,10.520174496536397,3.0,1.0,37055.59,15,3,192.0
3,1,1.0,0.0,8.394347361417392,1971,4.0,11.530343191827265,3.0,1.0,101757.03,54,3,153.0
3,1,1.0,0.0,7.891330757661889,1987,3.0,11.744355230590147,2.0,1.0,6554084.16,38,3,169.0
3,1,0.0,1.0,7.118826249062078,2000,2.0,10.674323981247325,3.0,1.0,43231.47,25,2,182.0
5,2,0.0,0.0,8.347353412124338,1977,4.0,10.033731296762287,3.0,1.0,22782.12,48,1,159.0
3,1,1.0,0.0,8.499029220788566,2012,4.0,11.130167438614428,3.0,1.0,68197.79,13,3,194.0
3,2,1.0,0.0,7.653020413804189,1924,2.0,12.222684845684578,3.0,0.0,203350.19,101,3,106.0
3,2,0.0,1.0,7.042286171939743,1890,2.0,9.088908060806224,3.0,1.0,8856.51,135,2,72.0
3,1,1.0,1.0,8.290041618704489,2005,3.0,12.26650854365706,3.0,1.0,212459.9,20,4,187.0
3,2,0.0,0.0,7.54274354536855,2011,1.0,11.901114056476278,3.0,1.0,147430.78,14,1,193.0
3,2,1.0,0.0,6.45833828334479,1996,3.0,11.517346776551612,3.0,1.0,100443.11,29,3,178.0
5,3,0.0,0.0,7.152268856032539,1989,2.0,11.478927839714112,3.0,1.0,96657.38,36,1,171.0
3,1,0.0,0.0,7.856319571406588,2004,4.0,6.349217309991137,0.0,1.0,1189853.1840000001,21,1,186.0
3,2,0.0,0.0,7.146772179452637,1999,2.0,11.341144361902385,3.0,1.0,84216.35,26,1,181.0
3,1,0.0,0.0,4.820281565605037,1909,3.0,11.469449744097505,3.0,1.0,95745.58,116,1,91.0
5,1,1.0,0.0,8.004365564979574,1981,4.0,10.760795713689726,3.0,1.0,47136.16,44,3,163.0
3,2,1.0,0.0,7.166265974133638,1996,1.0,11.344324429850502,3.0,1.0,84484.59,29,3,178.0
3,1,1.0,0.0,7.369600720526409,1999,1.0,11.04159359400188,3.0,1.0,62417.04,26,3,181.0
3,3,1.0,0.0,6.364750756851911,1884,3.0,7.006169726467064,3.0,1.0,1103.42,141,3,66.0
1,2,1.0,1.0,7.99799931797973,1970,4.0,11.299886935514213,3.0,1.0,80812.5,55,4,152.0
3,0,1.0,0.0,7.715569534520208,1998,2.0,10.724908767499802,3.0,1.0,45474.58,27,3,180.0
3,1,1.0,0.0,7.2305631534092925,2006,3.0,11.132115456553713,3.0,1.0,68330.77,19,3,188.0
3,2,1.0,0.0,6.583409222158765,2006,4.0,5.5863013934069965,0.0,1.0,554834.1760000001,19,3,188.0
3,1,0.0,1.0,7.564757012905729,2006,3.0,11.880911318705174,3.0,1.0,144482.16,19,2,188.0
3,3,1.0,1.0,6.71174039505618,2011,4.0,10.114337850496488,3.0,1.0,24694.55,14,4,193.0
1,1,0.0,0.0,12.177220393623145,2000,4.0,11.04434929641753,3.0,1.0,62589.28,25,1,182.0
3,1,0.0,0.0,8.01102337918644,1979,4.0,11.372494784039278,3.0,1.0,86898.39,46,1,161.0
3,1,0.0,0.0,7.879669914604289,2001,3.0,4.623975257066945,0.0,1.0,211948.464,24,1,183.0
3,1,1.0,0.0,8.758098072309089,2004,4.0,10.247950634286388,3.0,1.0,28224.64,21,3,186.0
3,2,1.0,0.0,6.144185634125646,1993,2.0,11.214728975932166,3.0,1.0,74215.55,32,3,175.0
3,1,1.0,0.0,7.515344571180436,1999,4.0,11.016262903193546,3.0,1.0,60855.83,26,3,181.0
3,1,1.0,0.0,7.9672801789422,1926,4.0,11.858625848111336,2.0,0.0,7347491.840000001,99,3,108.0
1,2,0.0,0.0,9.476313501265748,1990,2.0,11.757891876045912,3.0,1.0,127757.84,35,1,172.0
3,2,1.0,0.0,7.784057002639929,1963,1.0,11.01777878170061,3.0,1.0,60948.15,62,3,145.0
4,1,0.0,0.0,3.367295829986474,1966,2.0,6.717475620328325,0.0,1.0,1719594.0320000001,59,1,148.0
0,1,1.0,0.0,7.630946580890459,2000,2.0,10.89014913937509,3.0,1.0,53645.3,25,3,182.0
3,1,1.0,1.0,12.376937153608145,2013,3.0,11.190340235955745,3.0,1.0,72427.42,12,4,195.0
3,1,1.0,0.0,5.181783550292085,1978,2.0,11.732024849655355,3.0,1.0,124495.5,47,3,160.0
3,1,0.0,0.0,8.333270353255308,1968,1.0,12.025591953304845,3.0,1.0,166973.76,57,1,150.0
3,2,1.0,0.0,7.392647520721623,1989,1.0,6.4575202372375475,0.0,1.0,1325954.8639999998,36,3,171.0
3,2,1.0,0.0,8.257644958208228,1956,1.0,11.71431416624087,3.0,1.0,122310.01,69,3,138.0
3,2,1.0,0.0,8.386856689688234,2000,2.0,10.907495895291374,3.0,1.0,54583.99,25,3,182.0
3,1,1.0,0.0,6.608000625296087,1984,2.0,8.309514441247014,3.0,1.0,4062.34,41,3,166.0
4,1,0.0,0.0,5.8805329864007,1965,2.0,5.8124613783691474,0.0,1.0,695637.904,60,1,147.0
3,1,1.0,0.0,7.319202458767849,1989,3.0,11.45218452388897,3.0,1.0,94106.7,36,3,171.0
3,2,0.0,0.0,8.245121966478605,2000,3.0,9.446969384339738,3.0,1.0,12669.71,25,1,182.0
3,1,1.0,0.0,6.754604099487962,2008,1.0,11.02968647345915,3.0,1.0,61678.24,17,3,190.0
1,0,0.0,1.0,7.630946580890459,1999,1.0,11.276791907667741,3.0,1.0,78967.52,26,2,181.0
3,1,1.0,0.0,3.4011973816621555,1804,3.0,11.521412944199286,3.0,0.0,100852.36,221,3,2.0
4,1,1.0,0.0,8.409830673087738,2006,3.0,11.313966226352177,3.0,0.0,81958.33,19,3,188.0
1,0,1.0,0.0,7.085901464365611,2003,1.0,11.205631259077162,3.0,1.0,73543.42,22,3,185.0
3,3,1.0,0.0,7.573017256052546,2005,4.0,12.047408336252813,3.0,0.0,170656.55,20,3,187.0
0,2,1.0,0.0,6.9726062513017535,1975,1.0,11.418767081593655,3.0,1.0,91013.86,50,3,157.0
0,3,0.0,0.0,6.406879986069314,1801,3.0,11.127307689041318,3.0,1.0,68003.04,224,1,1.0
3,1,1.0,1.0,7.051855622955894,1998,3.0,10.455332367377855,3.0,1.0,34729.07,27,4,180.0
3,1,0.0,0.0,7.2682230211595655,1979,2.0,11.24997763025874,3.0,1.0,76878.2,46,1,161.0
2,2,1.0,0.0,6.626717749249025,1850,4.0,12.448476559494603,3.0,0.0,254861.76,175,3,32.0
3,1,1.0,0.0,7.828436359157585,1848,3.0,11.898991964155798,3.0,1.0,147118.25,177,3,30.0
3,2,1.0,0.0,6.959398512133975,1980,1.0,11.710247122295785,3.0,1.0,121813.58,45,3,162.0
4,2,0.0,1.0,8.23323750070527,1998,1.0,10.263594350920094,3.0,1.0,28669.65,27,2,180.0
5,1,0.0,0.0,6.309918278226516,2008,4.0,11.60598402086182,3.0,1.0,109752.6,17,1,190.0
3,3,1.0,1.0,8.21878715560148,2010,4.0,8.399820821425166,3.0,1.0,4446.27,15,4,192.0
1,2,1.0,0.0,3.8501476017100584,2001,3.0,12.36439505443985,3.0,0.0,234308.77,24,3,183.0
5,3,1.0,0.0,8.013012110368916,1998,3.0,11.393093406499666,3.0,1.0,88706.94,27,3,180.0
3,2,0.0,0.0,7.463936604468925,2000,2.0,5.786873454700099,0.0,1.0,678063.7760000001,25,1,182.0
1,2,1.0,0.0,7.937374696163295,1985,4.0,11.056929508580701,3.0,1.0,63381.64,40,3,167.0
1,2,0.0,0.0,7.993957547573565,2010,2.0,8.40873231906006,3.0,0.0,4486.07,15,1,192.0
3,1,0.0,0.0,6.874198495453294,2012,3.0,5.400822960793169,0.0,1.0,460904.4959999999,13,1,194.0
3,2,0.0,0.0,8.084254106307318,2008,3.0,10.40134829425185,3.0,0.0,32903.96,17,1,190.0
3,0,1.0,0.0,7.25063551189868,1991,4.0,11.905444330961345,3.0,0.0,148070.58,34,3,173.0
3,2,1.0,0.0,8.593227877692234,1991,3.0,11.49496157615785,3.0,0.0,98219.65,34,3,173.0
5,2,1.0,0.0,7.00397413672268,1850,4.0,12.2660928023415,3.0,1.0,212371.59,175,3,32.0
3,2,0.0,0.0,7.902117546276448,1983,3.0,11.74095466205702,3.0,1.0,125612.2,42,1,165.0
3,1,1.0,0.0,3.871201010907891,1988,2.0,11.032798446697623,3.0,1.0,61870.48,37,3,170.0
5,3,1.0,1.0,6.704414354964107,2001,3.0,11.795349865053915,3.0,1.0,132634.15,24,4,183.0
5,3,0.0,0.0,8.230044310126114,2013,4.0,4.646024179996357,3.0,1.0,104.17,12,1,195.0
3,0,0.0,0.0,7.552237287560802,2005,3.0,11.592075866965128,3.0,0.0,108236.71,20,1,187.0
3,2,1.0,0.0,7.763446388727362,2007,1.0,10.856428581488204,3.0,1.0,51866.51,18,3,189.0
3,0,1.0,0.0,5.0106352940962555,2001,1.0,12.5330635762888,3.0,1.0,277357.78,24,3,183.0
3,1,0.0,0.0,3.4965075614664802,1995,4.0,11.853578378940226,3.0,1.0,140586.52,30,1,177.0
5,0,1.0,0.0,7.2868764117507,1988,4.0,10.718966297382973,3.0,1.0,45205.15,37,3,170.0
3,2,1.0,0.0,7.991592282068092,1998,1.0,11.633438725723403,3.0,0.0,112807.57,27,3,180.0
5,1,1.0,1.0,5.484796933490655,2001,3.0,11.094858131342438,3.0,1.0,65831.79,24,4,183.0
3,1,0.0,0.0,6.80903930604298,2004,1.0,8.82956885206767,3.0,1.0,6833.34,21,1,186.0
3,1,1.0,0.0,6.408528791059498,2000,2.0,11.55320945879406,3.0,1.0,104110.64,25,3,182.0
3,0,1.0,0.0,9.09918532261002,1948,1.0,11.255842818172129,3.0,1.0,77330.43,77,3,130.0
3,1,1.0,0.0,5.8888779583328805,1975,3.0,11.287717910065332,3.0,0.0,79835.05,50,3,157.0
3,1,1.0,0.0,8.333510708982942,1972,2.0,11.7818253258246,3.0,1.0,130852.41,53,3,154.0
3,2,0.0,0.0,6.541029999189903,1891,2.0,10.68606310346915,3.0,1.0,43741.96,134,1,73.0
3,0,1.0,0.0,7.493873886783559,1948,2.0,11.243301099633685,3.0,1.0,76366.63,77,3,130.0
3,0,1.0,1.0,7.151485463904735,1831,3.0,4.142496427484026,0.0,1.0,130956.38399999999,194,4,15.0
3,2,1.0,0.0,8.0925452638913,1999,1.0,10.735440131172046,3.0,1.0,45956.02,26,3,181.0
3,1,1.0,0.0,5.278114659230517,2004,3.0,7.779395864972426,3.0,1.0,2390.83,21,3,186.0
1,2,0.0,0.0,8.581294116822761,2005,1.0,11.8247996345315,3.0,0.0,136598.28,20,1,187.0
1,1,1.0,0.0,5.886104031450156,1996,4.0,8.934888537663502,3.0,1.0,7592.29,29,3,178.0
3,1,1.0,0.0,8.371473537066832,2010,3.0,11.778337771741201,3.0,1.0,130396.85,15,3,192.0
3,1,0.0,0.0,6.467698726104354,1947,2.0,10.518596431923655,3.0,1.0,36997.16,78,1,129.0
3,1,1.0,0.0,8.204671828950811,1982,4.0,11.459244269182527,3.0,1.0,94773.42,43,3,164.0
3,1,1.0,0.0,8.225503097566918,1892,2.0,11.54130959697423,3.0,1.0,102879.08,133,3,74.0
3,1,0.0,1.0,7.8383433155571165,1994,2.0,10.39399668700147,3.0,1.0,32662.95,31,2,176.0
5,1,1.0,0.0,7.422373700986824,2010,1.0,11.149407158549488,3.0,1.0,69522.6,15,3,192.0
3,2,1.0,0.0,7.842671474979457,1962,3.0,11.879198222189565,2.0,1.0,7500212.719999999,63,3,144.0
3,2,1.0,0.0,7.362645270417825,1999,3.0,11.311631097287204,3.0,1.0,81767.17,26,3,181.0
3,1,1.0,0.0,5.209486152841421,1989,1.0,10.660957449699522,3.0,1.0,42657.46,36,3,171.0
3,1,1.0,0.0,7.65491704784832,1994,2.0,11.352737815925247,3.0,1.0,85198.39,31,3,176.0
3,1,1.0,0.0,7.54274354536855,2002,3.0,10.473691374596566,3.0,1.0,35372.55,23,3,184.0
3,2,0.0,0.0,8.67470962929122,1999,4.0,11.272632830096526,3.0,1.0,78639.77,26,1,181.0
3,0,0.0,0.0,8.100464891029363,1889,4.0,12.236457999287763,3.0,1.0,206170.34,136,1,71.0
3,1,1.0,0.0,8.278174290943738,1952,3.0,10.804468891400827,3.0,1.0,49240.36,73,3,134.0
3,2,1.0,1.0,6.895682697747868,2002,2.0,11.218523934104779,3.0,1.0,74497.73,23,4,184.0
1,2,0.0,0.0,6.777646593635117,2007,1.0,11.21430323328009,3.0,1.0,74183.96,18,1,189.0
3,0,1.0,0.0,7.496097345175956,1975,3.0,11.510727751766733,3.0,1.0,99780.47,50,3,157.0
3,1,1.0,0.0,8.53089883847235,1911,2.0,11.418754336200895,3.0,0.0,91012.7,114,3,93.0
3,2,0.0,0.0,7.930565854233965,2003,2.0,11.471211614531356,3.0,1.0,95914.42,22,1,185.0
3,0,1.0,0.0,7.673223121121708,1945,1.0,11.735596584706212,3.0,1.0,124940.96,80,3,127.0
4,1,1.0,0.0,7.967973179662935,2009,4.0,11.250460355418042,3.0,1.0,76915.32,16,3,191.0
1,1,1.0,0.0,7.6487397889562425,2011,1.0,11.042068511747125,3.0,1.0,62446.69,14,3,193.0
3,2,1.0,0.0,7.696212639346407,2006,3.0,11.9609450819286,3.0,1.0,156520.94,19,3,188.0
4,2,1.0,0.0,7.622174594817622,1961,4.0,10.888505147186722,3.0,1.0,53557.18,64,3,143.0
1,2,1.0,0.0,6.804614520062624,1909,4.0,12.054200018968118,3.0,1.0,171819.54,116,3,91.0
1,1,1.0,0.0,4.3694478524670215,2002,3.0,12.165689981573445,3.0,0.0,192084.37,23,3,184.0
3,1,1.0,0.0,7.441906728051625,1980,2.0,11.32476843487266,3.0,1.0,82848.46,45,3,162.0
3,2,1.0,0.0,6.771935555839602,1998,1.0,9.56625872977579,3.0,1.0,14274.91,27,3,180.0
3,1,1.0,0.0,7.980365765111246,1996,3.0,11.701953069213914,3.0,1.0,120807.43,29,3,178.0
3,3,1.0,0.0,7.238496840894365,1939,3.0,5.602470419578239,0.0,1.0,563878.224,86,3,121.0
4,2,1.0,0.0,8.4040244933106,1998,4.0,11.554843594514924,3.0,1.0,104280.91,27,3,180.0
3,2,0.0,0.0,7.604396348796338,1987,2.0,11.26079649075112,3.0,0.0,77714.45,38,1,169.0
0,2,1.0,1.0,7.668093709082406,1861,4.0,12.170697612261762,3.0,1.0,193048.67,164,4,43.0
3,1,1.0,0.0,7.941651252930556,1979,3.0,9.660509848428815,3.0,1.0,15685.78,46,3,161.0
3,1,1.0,0.0,7.684324067681155,2011,4.0,11.381803624185505,3.0,1.0,87711.09,14,3,193.0
3,2,0.0,0.0,5.765191102784844,1977,1.0,11.508239904858216,3.0,1.0,99532.54,48,1,159.0
3,1,1.0,0.0,7.784889295655098,1961,3.0,11.072581448418473,3.0,1.0,64381.49,64,3,143.0
3,1,1.0,0.0,6.054439346269371,1992,4.0,12.207233471510914,3.0,1.0,200232.3,33,3,174.0
4,3,1.0,0.0,6.617402977974478,2012,4.0,10.78373754976163,3.0,1.0,48230.05,13,3,194.0
3,1,1.0,0.0,8.153925132007862,1850,2.0,11.732467418309806,3.0,1.0,124550.61,175,3,32.0
3,1,1.0,0.0,7.969357742016346,1968,2.0,10.466070363074957,3.0,1.0,35104.0,57,3,150.0
3,2,0.0,0.0,6.39024066706535,1972,2.0,10.370420534666765,3.0,1.0,31901.89,53,1,154.0
3,0,1.0,0.0,8.00202481821611,2003,1.0,11.605480853819847,3.0,1.0,109697.39,22,3,185.0
3,1,0.0,0.0,11.122811916366501,2011,3.0,12.47439837433641,3.0,1.0,261554.61,14,1,193.0
3,2,1.0,0.0,7.455298485683291,2003,2.0,11.420967729439711,3.0,1.0,91214.37,22,3,185.0
5,0,1.0,0.0,8.135346948906706,2007,2.0,9.96202576401734,3.0,1.0,21205.71,18,3,189.0
1,3,1.0,0.0,6.395261598115449,1841,2.0,11.333592198785055,3.0,1.0,83582.73,184,3,24.0
5,2,0.0,0.0,7.527793987721444,1926,4.0,6.8518193293929,0.0,1.0,1966847.376,99,1,108.0
3,1,1.0,0.0,6.706862336602747,1995,3.0,6.376224951171052,0.0,1.0,1222426.1919999998,30,3,177.0
0,1,1.0,0.0,8.072779333169498,2010,4.0,5.857916011479376,0.0,1.0,727987.5200000001,15,3,192.0
5,0,1.0,0.0,7.3427791893318455,1998,4.0,11.204107460766787,3.0,1.0,73431.44,27,3,180.0
5,1,0.0,0.0,7.037905963447182,1961,1.0,10.883125596339799,3.0,1.0,53269.84,64,1,143.0
0,2,1.0,0.0,8.643649615368796,1999,4.0,10.660252987167773,3.0,1.0,42627.42,26,3,181.0
5,0,0.0,0.0,7.32052696227274,1998,2.0,10.789490196304437,3.0,1.0,48508.3,27,1,180.0
3,2,1.0,0.0,9.83622532547696,1999,4.0,9.250034050186933,3.0,0.0,10404.92,26,3,181.0
4,1,1.0,0.0,8.646289764750648,1998,2.0,11.733414456055009,3.0,1.0,124668.62,27,3,180.0
5,2,1.0,0.0,4.718498871295094,2004,3.0,11.514697793467807,3.0,0.0,100177.39,21,3,186.0
3,2,1.0,0.0,7.512071245835466,1911,2.0,11.321213839147136,3.0,1.0,82554.49,114,3,93.0
5,1,1.0,0.0,7.6255950721324535,1926,3.0,10.421042185652057,3.0,1.0,33558.39,99,3,108.0
4,1,1.0,0.0,7.796057974316123,1953,4.0,11.078485562554684,2.0,1.0,3367661.96,72,3,135.0
